image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,n_HistLEN,n_HistSTR,n_HistWID,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,z_depth_HistLEN,z_depth_HistSTR,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,Unnamed: 13,Unnamed: 14,concentration_asmmean.,concentration_contrastmean.,concentration_correlationmean.,concentration_dissimilaritymean.,concentration_glcmmeanmean.,concentration_glcmvariancemean.,concentration_homogeneitymean.,type_asmmean.,type_contrastmean.,type_correlationmean.,type_dissimilaritymean.,type_glcmmeanmean.,type_glcmvariancemean.,type_homogeneitymean.,roi_asmmean.,roi_contrastmean.,roi_correlationmean.,roi_dissimilaritymean.,roi_glcmmeanmean.,roi_glcmvariancemean.,roi_homogeneitymean.,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_3D,type_3D,roi_3D,texture3d_mean_3D,texture3d_median_3D,texture3d_std_3D,distance3d_3D,neighbor3d_3D,bin_num3d_3D
appliedMASKiso_flu_1mgml_roi1_8bit.ome,21,102.8969615,51.30215385,0.919225385,4.112076923,139.4,46.511,0.93875,3.9507,13.0,13.0,13.0,13.0,60.07329014,21.30695482,0.054135644,0.96777908,21.0,21.0,21.0,21.0,2265.0,55.8689,1764.0,72.0,24.5,6.0,1.1059,0.0038,0.058,0.2118,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6210690140724182,1316.231201171875,0.4758475422859192,14.233020782470703,19.338388442993164,1588.8692626953125,0.774154007434845,0.6571032404899597,1172.0338134765625,0.5364712476730347,12.472386360168457,14.146822929382324,1345.5860595703125,0.8169690370559692,0.26111099123954773,862.7640380859375,0.19281786680221558,9.604255676269531,17.4811954498291,1237.793701171875,0.17704881727695465,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,22,130.0060769,59.35961538,0.908299231,3.881761538,133.96,47.168,0.91066,3.7111,13.0,13.0,13.0,13.0,33.20078528,35.14175799,0.038857713,0.975073505,22.0,22.0,22.0,22.0,1858.0,68.5452,1495.0,59.0,25.339,9.0,1.0589,0.0074,0.0549,0.2893,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6111978888511658,1393.435302734375,0.5002889037132263,14.791438102722168,20.515737533569336,1739.522705078125,0.7679973840713501,0.6606907248497009,1209.797119140625,0.552781879901886,12.740354537963867,14.484872817993164,1457.4744873046875,0.8183790445327759,0.26328662037849426,929.3898315429688,0.18806158006191254,10.079264640808105,17.591087341308594,1305.2293701171875,0.1780066192150116,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,23,99.14544167,54.99191667,0.929623333,3.760516667,121.69,46.2135,0.93169,3.79495,12.0,12.0,12.0,12.0,60.55667227,29.20436259,0.0240133,0.833561402,23.0,23.0,23.0,23.0,1517.0,84.4028,1210.0,51.0,23.7255,5.0,1.0466,0.0147,0.0426,0.2661,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6458815336227417,1331.392578125,0.5364884734153748,13.459232330322266,19.553428649902344,1837.1875,0.7940310835838318,0.6917951107025146,1185.3353271484375,0.5966684818267822,11.769283294677734,14.283207893371582,1515.10888671875,0.8373587727546692,0.24397169053554535,878.818603515625,0.1948462426662445,9.114179611206055,16.398361206054688,1372.074951171875,0.15717704594135284,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,24,116.3332643,50.88307143,0.935345,4.256642857,137.42,44.1935,0.953865,4.3493,14.0,14.0,14.0,14.0,58.40729419,24.97016528,0.047597453,0.747528772,24.0,24.0,24.0,24.0,1841.0,69.1966,1500.0,43.0,34.8837,7.0,1.1012,0.016,0.0476,0.266,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6405648589134216,1361.9908447265625,0.5236384272575378,13.939790725708008,19.571876525878906,1763.78271484375,0.7880171537399292,0.700076162815094,1147.9410400390625,0.5811147689819336,11.562253952026367,13.55865478515625,1423.6204833984375,0.8409920334815979,0.2533051073551178,940.145263671875,0.18158842623233795,9.847282409667969,17.180198669433594,1341.6771240234375,0.16843488812446594,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,25,108.3939688,62.42675,0.92958125,3.900575,124.975,58.3655,0.94294,4.0216,16.0,16.0,16.0,16.0,55.42025968,22.20222579,0.035744745,0.817602686,25.0,25.0,25.0,25.0,1833.0,69.5074,1507.0,44.0,34.25,4.0,1.0782,0.0083,0.0567,0.2474,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6305710673332214,1311.6583251953125,0.5269485116004944,13.798334121704102,19.64980697631836,1667.616943359375,0.7812473773956299,0.6892908811569214,1113.94482421875,0.5834630727767944,11.480236053466797,13.706449508666992,1384.64404296875,0.8356684446334839,0.2569791376590729,893.6688232421875,0.1673547774553299,9.644876480102539,17.45946502685547,1249.8896484375,0.1741003841161728,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,26,115.0518714,69.907,0.929332143,3.705014286,134.655,65.755,0.92262,3.7216,14.0,14.0,14.0,14.0,51.69203774,28.74204916,0.018100077,0.737071223,26.0,26.0,26.0,26.0,2174.0,58.2912,1771.0,52.0,34.0577,9.0,1.1016,0.0095,0.0608,0.3001,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6326442360877991,1326.539794921875,0.5170911550521851,13.95616626739502,19.135986328125,1622.6807861328125,0.782415509223938,0.6935759782791138,1105.588623046875,0.572559118270874,11.42614459991455,13.390328407287598,1362.8717041015625,0.8381525278091431,0.25332629680633545,910.4874877929688,0.16630420088768005,9.808480262756348,17.024097442626953,1198.7288818359375,0.1732715219259262,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,27,113.4504211,60.99457895,0.912894737,3.656884211,130.03,57.78,0.92003,3.6403,19.0,19.0,19.0,19.0,48.55632898,24.26499101,0.04151895,0.889472818,27.0,27.0,27.0,27.0,2483.0,50.7882,2019.0,68.0,29.6912,6.0,1.1564,0.0053,0.0675,0.3215,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6325547695159912,1257.611328125,0.5344873070716858,13.472887992858887,19.195186614990234,1620.6278076171875,0.7831186056137085,0.6832035779953003,1069.1168212890625,0.5957892537117004,11.187431335449219,14.183683395385742,1425.720458984375,0.8325967788696289,0.24520006775856018,832.0157470703125,0.17630535364151,9.194650650024414,17.04637908935547,1174.5079345703125,0.16973474621772766,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,28,108.3658438,65.147,0.918588125,3.92676875,131.36,55.0215,0.939985,3.8106,16.0,16.0,16.0,16.0,57.63361388,36.51180212,0.073624056,0.742195349,28.0,28.0,28.0,28.0,2622.0,47.9897,2161.0,67.0,32.2537,5.0,1.1663,0.0069,0.0682,0.3326,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6336653232574463,1239.099853515625,0.543555736541748,13.255646705627441,18.901437759399414,1641.9451904296875,0.7875707745552063,0.6615930199623108,1094.76025390625,0.6041417121887207,11.683091163635254,14.736268997192383,1451.424560546875,0.8195791840553284,0.22741647064685822,752.3771362304688,0.17589350044727325,8.31645393371582,15.820277214050293,1133.3924560546875,0.15461240708827972,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,29,96.54749412,61.85405882,0.942588235,4.2376,107.45,49.935,0.94263,4.1725,17.0,17.0,17.0,17.0,54.64961126,38.00592745,0.021781695,1.04995447,29.0,29.0,29.0,29.0,2359.0,53.5629,1961.0,73.0,26.863,8.0,1.1496,0.0094,0.0618,0.3297,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6524824500083923,1201.7099609375,0.5605756640434265,12.54619026184082,18.031557083129883,1678.718505859375,0.802684485912323,0.6774535179138184,1096.80078125,0.5912917852401733,11.395248413085938,13.154024124145508,1300.726318359375,0.8286771774291992,0.2061624675989151,676.5646362304688,0.16670916974544525,7.304767608642578,14.1288480758667,1152.764892578125,0.13336805999279022,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,30,106.9106125,59.2981875,0.930328125,3.8051125,120.635,49.3335,0.94074,3.51495,16.0,16.0,16.0,16.0,55.40678694,30.40263251,0.046254912,1.078433861,30.0,30.0,30.0,30.0,2409.0,52.4097,1999.0,63.0,31.7302,10.0,1.1267,0.0089,0.0673,0.2605,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6191052794456482,1304.9490966796875,0.5550764799118042,13.764787673950195,20.155635833740234,1853.0157470703125,0.7810189127922058,0.6464264988899231,1208.6376953125,0.5775007009506226,12.657875061035156,17.168556213378906,1747.402587890625,0.8103391528129578,0.21241207420825958,697.6513671875,0.19009153544902802,7.579591751098633,14.953775405883789,1206.3519287109375,0.1403508335351944,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,31,101.8133071,59.87814286,0.916621429,3.397821429,104.4425,49.0235,0.91883,3.5977,14.0,14.0,14.0,14.0,58.51849926,36.90146308,0.028485244,0.81065677,31.0,31.0,31.0,31.0,1961.0,64.8399,1717.0,65.0,26.4154,7.0,1.0662,0.0109,0.0515,0.1938,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6668310761451721,1245.1033935546875,0.56948322057724,12.35239028930664,18.573240280151367,1896.714111328125,0.81255042552948,0.6788879632949829,1207.5589599609375,0.5925950407981873,12.07103443145752,15.406743049621582,1681.9097900390625,0.8288349509239197,0.19860084354877472,714.9047241210938,0.18714365363121033,7.204935073852539,14.484162330627441,1379.08984375,0.1247779130935669,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,32,90.36800769,52.85584615,0.916611538,3.948215385,99.728,45.532,0.91649,4.0349,13.0,13.0,13.0,13.0,63.94237512,20.76922364,0.036679572,0.493831033,32.0,32.0,32.0,32.0,1621.0,78.8593,1414.0,55.0,25.7091,3.0,1.041,0.0037,0.0454,0.1753,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6936174631118774,1189.466552734375,0.5584887862205505,11.615721702575684,17.257896423339844,1806.038818359375,0.828316330909729,0.7359514832496643,1132.6280517578125,0.5993571281433105,10.671037673950195,11.858722686767578,1296.1097412109375,0.8616582155227661,0.20348146557807922,729.3849487304688,0.17780011892318726,7.347649097442627,14.921974182128906,1516.35498046875,0.12521253526210785,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,33,96.20773467,49.821,0.915348667,3.95252,100.3,44.838,0.92189,3.8534,15.0,15.0,15.0,15.0,63.89979957,14.95147462,0.033799163,0.855687283,33.0,33.0,33.0,33.0,1588.0,80.5397,1383.0,63.0,21.9524,1.0,1.0104,0.0098,0.0498,0.178,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.6929903626441956,1137.05517578125,0.5306233763694763,11.401198387145996,16.657018661499023,1652.2049560546875,0.8269563913345337,0.746690571308136,1076.8992919921875,0.5691971182823181,10.33358383178711,10.606943130493164,1121.6595458984375,0.8680217862129211,0.21286793053150177,714.9539184570312,0.18466298282146454,7.434448719024658,15.183489799499512,1451.7413330078125,0.1324433982372284,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,34,78.72516923,55.63353846,0.935956154,3.676207692,87.754,56.291,0.93871,3.5196,13.0,13.0,13.0,13.0,63.63829254,20.45188761,0.014795559,0.764934839,34.0,34.0,34.0,34.0,1690.0,75.558,1459.0,54.0,27.0185,4.0,1.0208,0.0108,0.0474,0.1508,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7136775255203247,1037.1669921875,0.5113344788551331,10.470915794372559,15.22200870513916,1474.0928955078125,0.839061975479126,0.7737259268760681,905.8142700195312,0.5633354187011719,8.816784858703613,9.471176147460938,1012.0900268554688,0.8834623098373413,0.21729977428913116,711.9185180664062,0.1981845647096634,7.40462064743042,14.662454605102539,1333.649169921875,0.13344132900238037,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,35,93.61681765,52.40435294,0.926188235,3.898305882,104.86,45.727,0.93331,3.5801,17.0,17.0,17.0,17.0,58.46812359,24.04310994,0.047840948,0.969507337,35.0,35.0,35.0,35.0,1723.0,74.0725,1492.0,64.0,23.3125,1.0,1.0494,0.0125,0.0525,0.2124,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7146037817001343,1022.6273803710938,0.46883437037467957,10.620344161987305,14.139900207519531,1308.897216796875,0.8392180800437927,0.769403338432312,903.6763916015625,0.5005035400390625,9.072378158569336,8.892940521240234,896.3863525390625,0.8813484311103821,0.21663953363895416,703.737060546875,0.19629916548728943,7.5277814865112305,13.909147262573242,1181.2078857421875,0.13432498276233673,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,36,79.7591,54.47813333,0.934822667,4.105953333,88.091,50.727,0.95047,4.2652,15.0,15.0,15.0,15.0,60.78629648,18.28734676,0.032865794,0.916054943,36.0,36.0,36.0,36.0,1986.0,63.9985,1655.0,59.0,28.0508,6.0,1.0888,0.0163,0.0573,0.1324,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7222703099250793,943.1790771484375,0.4527653455734253,10.100350379943848,13.131854057312012,1179.7950439453125,0.844450056552887,0.7917730808258057,796.1068725585938,0.46307986974716187,8.226478576660156,7.641160011291504,761.209716796875,0.8929161429405212,0.20852744579315186,615.8406372070312,0.201804056763649,6.837903022766113,13.251904487609863,1063.5654296875,0.12919725477695465,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,37,88.55907143,54.89178571,0.933198571,3.804092857,106.235,43.9005,0.92792,3.795,14.0,14.0,14.0,14.0,62.95888535,24.2407815,0.025600894,1.081051725,37.0,37.0,37.0,37.0,1758.0,72.558,1482.0,58.0,25.5517,3.0,1.0691,0.0069,0.0511,0.1494,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7598407864570618,804.3687744140625,0.47658616304397583,8.60505199432373,11.379935264587402,1095.83935546875,0.8681496977806091,0.8263446092605591,645.9305419921875,0.47302794456481934,6.71315860748291,6.152414798736572,606.3806762695312,0.9113805294036865,0.18276409804821014,521.3060302734375,0.20952558517456055,5.833695888519287,11.700440406799316,1041.3756103515625,0.11069267243146896,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,38,86.03671176,53.23923529,0.917521765,3.740252941,102.2,49.896,0.92271,3.5127,17.0,17.0,17.0,17.0,59.94372332,15.14401808,0.035787006,0.968823397,38.0,38.0,38.0,38.0,1909.0,66.6605,1575.0,59.0,26.6949,3.0,1.1129,0.012,0.0556,0.1443,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7403786778450012,856.4488525390625,0.5021867156028748,9.229813575744629,12.223551750183105,1190.8223876953125,0.8578166365623474,0.7749680876731873,786.9957275390625,0.4932143986225128,8.254223823547363,8.278955459594727,802.9541015625,0.8840728998184204,0.18208356201648712,535.7243041992188,0.19842542707920074,5.973262310028076,11.506168365478516,1093.0968017578125,0.1092258095741272,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,39,81.61626364,55.23181818,0.920229091,3.994618182,116.57,54.918,0.92913,3.5815,11.0,11.0,11.0,11.0,64.43212251,19.14582703,0.042965626,1.188718862,39.0,39.0,39.0,39.0,1819.0,70.0577,1475.0,51.0,28.9216,6.0,1.0583,0.0159,0.0445,0.2152,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7589967250823975,820.8573608398438,0.5318527221679688,8.573445320129395,11.84426498413086,1265.2647705078125,0.8699761033058167,0.7642825245857239,796.69921875,0.5568440556526184,8.337821960449219,9.529151916503906,972.2562255859375,0.8780354857444763,0.1624857783317566,522.3181762695312,0.21813465654850006,5.541657447814941,9.937577247619629,1092.10107421875,0.09326986968517303,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,40,80.38220833,54.6665,0.929014167,3.756558333,71.7205,37.131,0.933565,3.7588,12.0,12.0,12.0,12.0,68.51496858,26.02469671,0.034035115,0.974089337,40.0,40.0,40.0,40.0,1838.0,69.3128,1521.0,58.0,26.2241,7.0,1.0565,0.0167,0.0454,0.1934,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7613441348075867,819.0802612304688,0.5253321528434753,8.56358814239502,11.436835289001465,1221.0279541015625,0.8721222877502441,0.7557027339935303,819.5123901367188,0.571853756904602,8.604598045349121,9.977139472961426,1026.4500732421875,0.8735339045524597,0.15361055731773376,501.2919616699219,0.22330820560455322,5.287057876586914,8.905411720275879,973.5078125,0.0865873321890831,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,41,108.3867857,59.00521429,0.915910714,3.519628571,135.115,44.868,0.93219,3.3591,14.0,14.0,14.0,14.0,58.21700724,28.67138225,0.040896739,0.941611266,41.0,41.0,41.0,41.0,2447.0,51.5648,2015.0,59.0,34.1525,9.0,1.1273,0.0138,0.0605,0.1553,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7349339723587036,872.0347290039062,0.4931132197380066,9.441374778747559,11.674257278442383,1141.7142333984375,0.8572466969490051,0.7370133399963379,870.7095947265625,0.4975859522819519,9.361031532287598,10.134512901306152,965.1959228515625,0.8627766370773315,0.15245065093040466,465.8852844238281,0.211567685008049,5.101345062255859,8.403934478759766,826.2088012695312,0.08718281984329224,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,42,91.775745,65.279,0.923621,3.408425,93.4075,55.31,0.931885,3.1681,20.0,20.0,20.0,20.0,57.39425311,32.58154743,0.037407786,0.824038803,42.0,42.0,42.0,42.0,3077.0,40.5977,2528.0,77.0,32.8312,10.0,1.1847,0.0159,0.0699,0.1067,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.7277188301086426,893.3960571289062,0.4794601500034332,9.713949203491211,11.38120174407959,1066.0389404296875,0.8536460399627686,0.7311529517173767,874.7792358398438,0.4894162118434906,9.516308784484863,10.273411750793457,962.278076171875,0.8600071668624878,0.14448282122612,444.4833984375,0.19621816277503967,4.875452995300293,7.518186569213867,692.3603515625,0.0826852098107338,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,43,84.664064,63.83456,0.9268788,3.71908,90.0,54.902,0.93812,3.6787,25.0,25.0,25.0,25.0,62.3674209,31.81133361,0.039409414,0.650202341,43.0,43.0,43.0,43.0,3220.0,38.7059,2646.0,86.0,30.7674,11.0,1.1968,0.0138,0.131,0.1104,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.5895444750785828,1388.9520263671875,0.3376755118370056,15.923479080200195,15.04371166229248,1176.19384765625,0.7678148150444031,0.5900778770446777,1353.4873046875,0.3669947385787964,15.562604904174805,14.321187973022461,1170.3397216796875,0.7746068239212036,0.15468242764472961,478.8253173828125,0.18750660121440887,5.515146732330322,8.046965599060059,570.0244750976562,0.09867032617330551,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,44,102.6843455,57.9019697,0.926915455,3.607951515,126.87,45.381,0.92708,3.3867,33.0,33.0,33.0,33.0,57.8485153,29.79370126,0.03165808,0.870929462,44.0,44.0,44.0,44.0,4123.0,29.7907,3398.0,114.0,29.807,17.0,1.264,0.0157,0.2928,0.07327,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.29700547456741333,2423.91015625,0.15788382291793823,29.838491439819336,25.082937240600586,1459.8212890625,0.5516944527626038,0.29386159777641296,2472.110107421875,0.14973852038383484,30.406356811523438,23.97713851928711,1451.18701171875,0.5561344623565674,0.10498323291540146,345.77197265625,0.11731959879398346,4.289405822753906,7.440673828125,300.34136962890625,0.0914074182510376,,,,,,,,,
appliedMASKiso_flu_1mgml_roi1_8bit.ome,45,85.0278359,46.42110256,0.868615641,3.013289744,77.8,41.427,0.86762,2.6499,39.0,39.0,39.0,39.0,56.67143243,14.61973538,0.056157739,0.777525556,45.0,45.0,45.0,45.0,3840.0,32.1336,3202.0,92.0,34.8043,17.0,1.2328,0.0175,0.4148,0.04045,131072.0,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi1,roi1,roi1,roi1,roi1,roi1,roi1,0.15808720886707306,2793.30517578125,0.07386212795972824,36.034423828125,32.050209045410156,1490.5999755859375,0.41716521978378296,0.148897185921669,2872.856689453125,0.05131681635975838,37.06669235229492,31.507837295532227,1499.1644287109375,0.4126583933830261,0.07394905388355255,320.1981201171875,0.07525911927223206,4.114756107330322,5.582523822784424,125.96109008789062,0.07828883826732635,,,,,,,,,
appliedMASKiso_flu_1mgml_roi2_8bit.ome,1,89.01451304,52.79265217,0.912347391,3.72153913,96.072,45.737,0.92962,3.6875,23.0,23.0,23.0,23.0,53.15291344,19.95399795,0.036134479,0.931788193,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5983420610427856,1719.6884765625,0.41271182894706726,17.089879989624023,19.56657600402832,1702.450439453125,0.7641995549201965,0.6066302061080933,1689.3677978515625,0.44611409306526184,16.641571044921875,16.249784469604492,1553.3973388671875,0.7851744294166565,0.24040187895298004,1006.0223388671875,0.16554659605026245,10.120667457580566,14.570274353027344,1138.728515625,0.15686257183551788,,,,,,,,,
appliedMASKiso_flu_1mgml_roi2_8bit.ome,2,88.6973125,50.27220833,0.914641667,3.766745833,95.3445,39.5185,0.91547,3.7382,24.0,24.0,24.0,24.0,50.66296862,25.70599131,0.03072211,0.847867265,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5995540618896484,1700.0606689453125,0.4255387485027313,16.75998878479004,19.886768341064453,1753.72802734375,0.76595538854599,0.6068427562713623,1764.7572021484375,0.4651467800140381,17.104623794555664,16.56232452392578,1612.681884765625,0.7854605913162231,0.23595650494098663,954.2861938476562,0.1772896647453308,9.551960945129395,14.519021034240723,1161.375244140625,0.15185318887233734,,,,,,,,,
appliedMASKiso_flu_1mgml_roi2_8bit.ome,3,96.39621875,55.00129167,0.894238333,3.596345833,99.8565,43.873,0.90559,3.53695,24.0,24.0,24.0,24.0,55.1522912,32.15874676,0.060757738,0.703684252,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5934633612632751,1757.822021484375,0.4501035511493683,17.103647232055664,20.948009490966797,1859.159912109375,0.7612048983573914,0.5815627574920654,1811.0050048828125,0.47467657923698425,17.35207176208496,19.33333969116211,1907.90380859375,0.7699224948883057,0.2423011213541031,1002.3099365234375,0.15948352217674255,9.933862686157227,15.41956615447998,1225.721923828125,0.1566709280014038,,,,,,,,,
appliedMASKiso_flu_1mgml_roi2_8bit.ome,4,112.9951818,57.33654545,0.914972727,3.7807,128.44,54.9415,0.925655,3.7607,22.0,22.0,22.0,22.0,48.15286912,20.69074847,0.034721771,0.827545701,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,1mgml,flu,flu,flu,flu,flu,flu,flu,roi2,roi2,roi2,roi2,roi2,roi2,roi2,0.5734261274337769,1764.4573974609375,0.5050450563430786,17.180950164794922,23.7556095123291,2075.48193359375,0.7461792826652527,0.5735721588134766,1851.3876953125,0.5464099049568176,17.743526458740234,20.16128158569336,2018.96337890625,0.7650873064994812,0.24846087396144867,960.2014770507812,0.15384624898433685,9.628740310668945,17.737592697143555,1320.42041015625,0.16640420258045197,,,,,,,,,
